id,date,time,continent_code,country_name,country_code,state/province,population,city/town,distance,location_description,latitude,longitude,geolocation,hazard_type,landslide_type,landslide_size,trigger,storm_name,injuries,fatalities,source_name,source_link,Address,Date_time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude_rain,Longitude,Resolved Address,"Name, Info, Conditions",
7453,06/05/15,Afternoon,NA,Panama,PA,Panamá,0,Las Margaritas,0.48725,Above road,9.1805,-79.0896,"(9.1805000000000003, -79.089600000000004)",Landslide,Landslide,Medium,Downpour,,0,0,La Estrella de Panama,http://laestrella.com.pa/panama/nacional/deslizamiento-tierra-bayano-inundaciones-colon/23870997/foto/136658,"14.5742,-87.7286",06/05/15,73.2,82.4,76.7,73.9,91.15,91.2,14.4,27.7,43,,0,0,,5.7,50.9,,"Thunderstorm, Rain, Heavy Rain, Light Rain",9.1805,-79.0896,"9.1805,-79.0896",Partially cloudy,
7454,10/16/15,18:00,NA,Honduras,HN,Comayagua,1389,El Sauce,7.28575,Above road,14.4837,-87.7152,"(14.483700000000001, -87.715199999999996)",Landslide,Rockfall,Medium,Rain,,0,0,NTN24,http://www.ntn24.com/video/lluvias-en-honduras-73259,"14.7698,-88.7731",10/16/2015,68,84.3,73.5,72.1,95.59,96.3,8.6,,121.23,,1.99,29.17,,5.6,67.5,1008.7,"Drizzle, Mist, Precipitation In Vicinity, Light Drizzle, Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Smoke Or Haze",14.4837,-87.7152,"14.4837,-87.7152","Rain, Partially cloudy",
7455,10/29/15,,NA,Honduras,HN,Comayagua,4673,La Libertad,17.28613,Unknown,14.9064,-87.593,"(14.9064, -87.593000000000004)",Landslide,Landslide,Medium,Continuous rain,,0,1,HRN,http://www.radiohrn.hn/l/noticias/menor-de-cinco-%C3%B1os-muere-en-vivienda-soterrada-por-las-lluvias-en-las-lajas-comayagua,"14.7691,-88.78",10/29/2015,72,88.1,80.7,76.8,88.74,99,9.2,,214.68,,0.1,4.55,,6.2,60.5,1011.4,"Lightning Without Thunder, Mist, Thunderstorm, Light Rain, Smoke Or Haze",14.9064,-87.593,"14.9064,-87.59299999999999","Rain, Partially cloudy",
7456,10/16/15,23:00,NA,Honduras,HN,Comayagua,1470,Concepción de Guasistagua,8.52584,Deforested slope,14.5742,-87.7286,"(14.574199999999999, -87.7286)",Landslide,Landslide,Medium,Rain,,0,5,La Prensa,http://www.laprensa.hn/honduras/891623-410/deslave-soterra-a-una-familia-en-comunidad-de-comayagua,"14.6893,-88.8098",10/16/2015,68,82.6,73,71.4,95.03,91.4,8.1,,120.55,,1.99,29.17,,5.6,70.9,1008.8,"Drizzle, Mist, Precipitation In Vicinity, Light Drizzle, Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Smoke Or Haze",14.5742,-87.7286,"14.5742,-87.7286","Rain, Partially cloudy",
7457,09/06/15,,NA,Honduras,HN,Copán,27753,Santa Rosa de Copán,0.74414,Urban area,14.7698,-88.7731,"(14.7698, -88.773099999999999)",Landslide,Landslide,Medium,Continuous rain,,0,0,La Prensa,http://www.laprensa.hn/honduras/877427-410/honduras-fuertes-lluvias-afectan-el-occidente,"14.2801,-87.9369",09/06/15,62.6,78.8,71,63.9,80.19,,11.4,,84.62,,2.56,15.38,,6,73.8,1012.6,"Drizzle, Rain, Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Smoke Or Haze",14.7698,-88.7731,"14.7698,-88.7731","Rain, Partially cloudy",
7458,09/06/15,,NA,Honduras,HN,Copán,27753,Santa Rosa de Copán,0.28887,Urban area,14.7691,-88.78,"(14.7691, -88.78)",Landslide,Landslide,Medium,Continuous rain,,0,0,La Prensa,http://www.laprensa.hn/honduras/877427-410/honduras-fuertes-lluvias-afectan-el-occidente,"14.6,-88.9144",09/06/15,62.6,78.8,71,63.9,80.19,,11.4,,84.62,,2.57,15.38,,6,73.8,1012.6,"Drizzle, Rain, Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Smoke Or Haze",14.7691,-88.78,"14.7691,-88.78","Rain, Partially cloudy",
7459,11/21/15,22:30,NA,Honduras,HN,Copán,1340,Ojos de Agua,1.39095,Below road,14.6893,-88.8098,"(14.689299999999999, -88.809799999999996)",Landslide,Landslide,Medium,Rain,,0,1,La Prensa,http://www.laprensa.hn/honduras/904048-410/beb%C3%A9-de-25-d%C3%ADas-de-nacida-muere-soterrada-en-cop%C3%A1n,"14.481,-89.0537",11/21/2015,66.3,75.6,72,66,82.15,,4.5,,143,,1.24,23.08,,5.8,88.9,1009.9,"Mist, Precipitation In Vicinity, Light Drizzle, Rain, Smoke Or Haze",14.6893,-88.8098,"14.6893,-88.8098","Rain, Overcast",
7460,9/25/15,,NA,Honduras,HN,La Paz,1463,San José,4.69133,Unknown,14.2801,-87.9369,"(14.280099999999999, -87.936899999999994)",Landslide,Landslide,Medium,Rain,,0,0,Tiempo,http://www.tiempo.hn/lluvias-comienzan-a-causar-deslizamientos-en-carreteras-del-occidente-de-honduras/,"14.0468,-87.1528",09/25/2015,62.9,71,66.9,63.9,90.3,,6.2,,28.92,,1.67,23.08,,6.1,79.7,1010.7,"Drizzle, Mist, Fog, Rain Showers, Sky Coverage Increasing",14.2801,-87.9369,"14.2801,-87.9369","Rain, Overcast",
7461,9/24/15,,NA,Honduras,HN,Copán,1452,Lucerna,5.89721,Above road,14.6,-88.9144,"(14.6, -88.914400000000001)",Landslide,Landslide,Small,Rain,,0,0,El Heraldo,http://www.elheraldo.hn/pais/883672-214/ampl%C3%ADan-por-72-horas-alerta-verde-en-nueve-departamentos-de-honduras,"15.0909,-88.2072",09/24/2015,66.5,74.3,70.9,67.2,88.48,,5.9,,88.08,,0.46,15.38,,5.1,87.5,1010.3,"Drizzle, Mist, Light Drizzle, Precipitation In Vicinity, Rain, Light Rain, Smoke Or Haze",14.6,-88.9144,"14.6,-88.9144","Rain, Overcast",
7462,9/25/15,,NA,Honduras,HN,Ocotepeque,1416,La Labor,5.79867,Above road,14.481,-89.0537,"(14.481, -89.053700000000006)",Landslide,Landslide,Small,Rain,,0,0,Tiempo,http://www.tiempo.hn/lluvias-comienzan-a-causar-deslizamientos-en-carreteras-del-occidente-de-honduras/,"16.8989,-99.9452",09/25/2015,67.4,78.1,73,68.1,85.22,,8.2,,72,,0.81,30.77,,6.2,82.4,1012.9,"Drizzle, Mist, Light Drizzle, Rain, Light Rain, Smoke Or Haze",14.481,-89.0537,"14.481,-89.0537","Rain, Overcast",
7463,6/13/15,Morning,NA,Honduras,HN,Francisco Morazán ,2295,Villa Nueva,2.0083,Above road,14.0468,-87.1528,"(14.046799999999999, -87.152799999999999)",Landslide,Rockfall,Medium,Rain,,0,0,La Tribuna,http://www.latribuna.hn/2015/06/13/lluvias-siguen-provocando-deslizamientos-en-el-oriente-de-tegucigalpa/,"13.7645,-87.434",06/13/2015,67.5,86,71.7,68.6,91.51,92,6.9,,85.38,,1.71,25,,4.7,93,1011.8,"Mist, Light Drizzle, Rain, Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Smoke Or Haze",14.0468,-87.1528,"14.0468,-87.1528","Rain, Overcast",
7464,9/28/15,Morning,NA,Honduras,HN,Santa Bárbara,1811,Ilama,2.87349,Above road,15.0909,-88.2072,"(15.0909, -88.2072)",Landslide,Rockfall,Small,Rain,,0,0,Canal 6,http://www.canal6.com.hn/destacado/derrumbes-incomunican-paso-entre-san-pedro-sula-y-santa-barbara.html,"15.1754,-87.8164",09/28/2015,73.5,86.2,80.3,76.7,89.86,94.9,11.4,,133,,0.61,4.17,,5.9,81.9,1009.8,"Mist, Precipitation In Vicinity, Rain, Thunderstorm, Light Rain, Smoke Or Haze",15.0909,-88.2072,"15.0909,-88.2072","Rain, Overcast",
7465,5/13/15,,NA,Mexico,MX,Guerrero,652136,Acapulco de Juárez,7.07138,Urban area,16.8989,-99.9452,"(16.898900000000001, -99.9452)",Landslide,Landslide,Medium,Construction,,0,0,Milenio,http://www.milenio.com/estados/Deslave_de_cerro_en_Acapulco_deja_3_personas_semienterradas_0_517148565.html,"14.0592,-87.155",05/13/2015,78.5,93.8,87.2,76.1,70.75,107.5,12.8,,255.45,,0,0,,8.5,49.2,1009.9,,16.8989,-99.9452,"16.8989,-99.9452",Partially cloudy,
7466,10/21/15,,NA,Honduras,HN,Francisco Morazán ,1817,El Guapinol,3.54399,Above road,13.7645,-87.434,"(13.7645, -87.433999999999997)",Landslide,Rockfall,Medium,Unknown,,0,0,El Dia,http://www.diarioeldia.hn/a-punto-de-quedar-incomunicados-5-municipios-de-francisco-morazan/,"18.2341,-92.8901",10/21/2015,68,87.3,75.4,70.7,86.75,94.8,7.4,,127.5,,0.11,12.5,,6,64.3,1011.8,"Lightning Without Thunder, Heavy Drizzle, Mist, Light Drizzle, Precipitation In Vicinity, Rain, Thunderstorm Without Precipitation, Light Rain, Smoke Or Haze",13.7645,-87.434,"13.7645,-87.434","Rain, Partially cloudy",
7467,1/22/15,,NA,Honduras,HN,Yoro,2188,La Sarrosa,6.66574,Above road,15.1754,-87.8164,"(15.1754, -87.816400000000002)",Landslide,Rockfall,Small,Continuous rain,,0,0,La Prensa,http://www.laprensa.hn/honduras/787961-410/conductores-tienen-que-maniobrar-para-no-chocar-con-las-rocas-que-cubren,No weather stations found within 50.0mi of location 13.8176,01/22/2015,69.8,86.3,76.1,71.5,87.41,93.5,8.8,,159.17,,0,0,,6.3,41,1014.9,Smoke Or Haze,15.1754,-87.8164,"15.1754,-87.8164",Partially cloudy,
7468,6/13/15,Afternoon,NA,Honduras,HN,Francisco Morazán ,1121,El Tablón ,3.12986,Urban area,14.0592,-87.155,"(14.059200000000001, -87.155000000000001)",Landslide,Landslide,Medium,Downpour,,1,0,El Heraldo,http://www.elheraldo.hn/inicio/849329-331/rescatan-a-joven-soterrado-por-deslizamiento-en-la-capital,"13.0805,-85.9925",06/13/2015,67.5,86,71.7,68.6,91.5,92,6.9,,85.42,,1.71,25,,4.7,93,1011.8,"Mist, Light Drizzle, Rain, Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Smoke Or Haze",14.0592,-87.155,"14.0592,-87.155","Rain, Overcast",
7469,12/16/15,,NA,Mexico,MX,Tabasco,1732,Olcuatitán,8.93271,Below road,18.2341,-92.8901,"(18.234100000000002, -92.890100000000004)",Landslide,Riverbank collapse,Medium,Flooding,,0,0,Diario Presente,http://www.diariopresente.com.mx/noticia/tabasco/145872/deslave-carretera-punto-dejar-incomunicados-comunidades-nacajuca/,"18.0918,-76.9429",12/16/2015,73.5,87.9,81.8,77.1,86.08,102.7,8.1,,96.82,,0,0,,4.8,12.1,1007,"Sky Coverage Increasing, Sky Unchanged",18.2341,-92.8901,"18.2341,-92.8901",Clear,
7470,10/08/15,,NA,Nicaragua,NI,Jinotega,6955,Wiwilí,25.81514,Unknown,13.8176,-85.688,"(13.817600000000001, -85.688000000000002)",Landslide,Landslide,Medium,Rain,,0,0,El Nuevo Diario,http://www.elnuevodiario.com.ni/nacionales/372954-evacuan-cinco-familias-deslizamiento-tierra-jinote/,"18.4313,-77.1919",-85.68799999999999.,,,,,,,,,,,,,,,,,,,,,,
7471,2/19/16,,NA,Nicaragua,NI,Jinotega,51073,Jinotega,2.4488,Below road,13.0805,-85.9925,"(13.080500000000001, -85.992500000000007)",Landslide,Landslide,Small,Rain,,0,0,Hoy,http://www.hoy.com.ni/2015/09/26/r%C3%ADo-ahoga-a-tres-ni%C3%B1as/,"18.134,-76.4551",02/19/2016,66.2,75.2,70,62.2,76.88,,9.2,,360,,0,0,,5.9,90.2,,Mist,13.0805,-85.9925,"13.0805,-85.9925",Overcast,
7472,12/01/15,,NA,Jamaica,JM,Saint Catherine,12873,Bog Walk,6.71269,Above road,18.0918,-76.9429,"(18.091799999999999, -76.942899999999995)",Landslide,Landslide,Small,Rain,,0,0,Loop,http://www.loopjamaica.com/content/landslide-waugh-hill-main-road-blocks-thoroughfare,"13.4058,-86.6122",12/01/15,78.4,89.6,83.7,73.4,71.67,102.3,24.2,,172.17,,0,0,,7.5,67.2,1010.7,"Lightning Without Thunder, Precipitation In Vicinity, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Smoke Or Haze",18.0918,-76.9429,"18.0918,-76.9429",Partially cloudy,
7473,12/01/15,,NA,Jamaica,JM,Saint Ann,13671,Saint Annнўд‰ед‹ўs Bay,1.08196,Above road,18.4313,-77.1919,"(18.4313, -77.191900000000004)",Landslide,Landslide,Medium,Rain,,0,0,First Look,http://go-jamaica.com/pressrelease/item.php?id=5755,"13.3864,-86.6146",12/01/15,77.8,88,82.6,73.5,74.54,98.9,18.4,,101.54,,0,0,,7.4,58.1,1011,"Lightning Without Thunder, Precipitation In Vicinity, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Smoke Or Haze",18.4313,-77.1919,"18.4313,-77.1919",Partially cloudy,
7474,12/01/15,,NA,Jamaica,JM,Portland,14400,Port Antonio,4.68732,Above road,18.134,-76.4551,"(18.134, -76.455100000000002)",Landslide,Landslide,Medium,Rain,,0,0,Restoration Village Farm,http://www.restorationvillagefarm.com/tag/port-antonio/,"12.5769,-86.0418",12/01/15,78.4,89.6,83.7,73.4,71.67,102.3,24.2,,172.17,,0,0,,7.4,67,1010.7,"Lightning Without Thunder, Precipitation In Vicinity, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Smoke Or Haze",18.134,-76.4551,"18.134,-76.4551",Partially cloudy,
7475,9/27/15,,NA,Nicaragua,NI,Madriz,1257,Las Sabanas,7.21108,Above road,13.4058,-86.6122,"(13.405799999999999, -86.612200000000001)",Landslide,Landslide,Medium,Downpour,,0,0,tn8,http://www.tn8.tv/ultima-hora/195092-lluvia-en-madriz-deja-sin-comunicacion-terrestre-a-los-municipios-de-san-lucas-y-las-sabanas/,No weather stations found within 50.0mi of location 13.9719,09/27/2015,73.4,88.3,83.2,69.8,65.56,93,6.9,,38.85,,0,0,,7.3,65.4,1008.4,"Thunderstorm Without Precipitation, Smoke Or Haze",13.4058,-86.6122,"13.4058,-86.6122",Partially cloudy,
7476,9/27/15,,NA,Nicaragua,NI,Madriz,1257,Las Sabanas,4.86364,Above road,13.3864,-86.6146,"(13.3864, -86.614599999999996)",Landslide,Landslide,Medium,Rain,,0,0,tn8,http://www.tn8.tv/ultima-hora/195092-lluvia-en-madriz-deja-sin-comunicacion-terrestre-a-los-municipios-de-san-lucas-y-las-sabanas/,"17.5586,-98.9483",09/27/2015,73.4,88.3,83.2,69.8,65.56,93,6.9,,38.85,,0,0,,7.3,65.4,1008.4,"Thunderstorm Without Precipitation, Smoke Or Haze",13.3864,-86.6146,"13.3864,-86.6146",Partially cloudy,
7477,06/12/15,,NA,Nicaragua,NI,Managua,1902,Terrabona,18.92056,Above road,12.5769,-86.0418,"(12.5769, -86.041799999999995)",Landslide,Landslide,Medium,Rain,,0,0,La Prensa,http://www.laprensa.com.ni/2015/06/12/nacionales/1849021-managua-colapsa,No weather stations found within 50.0mi of location 13.7484,06/12/15,71.3,89.6,79.4,72.7,81.33,100.2,11.4,,66,,0,0,,5.8,56.6,,Light Drizzle,12.5769,-86.0418,"12.5769,-86.0418",Partially cloudy,
7478,06/10/15,Night,NA,Nicaragua,NI,Ogun State,6315,Bonanza,10.61568,Deforested slope,13.9719,-84.6701,"(13.9719, -84.670100000000005)",Landslide,Landslide,Small,Rain,,38,0,El Nuevo Diario,http://www.elnuevodiario.com.ni/nacionales/362148-cinco-familias-afectadas-deslave-bonanza/,"11.9013,-86.06",-84.6701.,,,,,,,,,,,,,,,,,,,,,,
7479,10/03/15,Night,NA,Mexico,MX,Guerrero,1201,Pochutla,12.33417,Unknown,17.5586,-98.9483,"(17.558599999999998, -98.948300000000003)",Landslide,Landslide,Medium,Tropical cyclone,Marty,0,0,Tiempo,http://www.tiempoenlinea.com.mx/index.php/oaxaca-2/52715-deslave-afecta-62-viviendas-en-la-montana-de-guerrero,"14.0737,-87.2087",10/03/15,61.1,83,70.8,59.2,67.74,83.5,11.2,22.4,256.67,,0,0,,0,18.3,1007.7,Fog,17.5586,-98.9483,"17.5586,-98.9483",Clear,
7480,7/23/15,,NA,Nicaragua,NI,Ogun State,16056,Siuna,1.68056,Above road,13.7484,-84.778,"(13.7484, -84.778000000000006)",Landslide,Landslide,Medium,Rain,,0,0,La Prensa,http://www.laprensa.com.ni/2015/07/25/departamentales/1872231-lluvias-causan-estragos-en-siuna,"14.0211,-87.2055",-84.77799999999999.,,,,,,,,,,,,,,,,,,,,,,
7481,5/13/15,,NA,Nicaragua,NI,Masaya,2111,San Juan de Oriente,1.5673,Natural slope,11.9013,-86.06,"(11.901300000000001, -86.06)",Landslide,Debris flow,Large,Rain,,0,0,La Gente,http://www.radiolaprimerisima.com/noticias/183345/reportan-despales-en-la-reserva-rio-indio-maiz,"14.1338,-87.2161",05/13/2015,80.3,95,86.2,71,61.44,102.2,23,,80.22,,0,0,,5.8,50.2,,Rain,11.9013,-86.06,"11.9013,-86.06",Partially cloudy,
7482,9/28/15,Afternoon,NA,Honduras,HN,Francisco Morazán ,850848,Tegucigalpa,0.91552,Urban area,14.0737,-87.2087,"(14.073700000000001, -87.208699999999993)",Landslide,Landslide,Small,Downpour,,0,0,La Prensa,http://www.laprensa.hn/honduras/885141-410/dos-casas-a-punto-de-caer-por-derrumbe-en-tegucigalpa,"14.1003,-87.226",09/28/2015,67.8,87.8,74.3,69.3,86.83,96,9.2,,110,,0.68,25,,4.3,85.7,1010,"Lightning Without Thunder, Mist, Precipitation In Vicinity, Light Drizzle, Rain, Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Smoke Or Haze",14.0737,-87.2087,"14.0737,-87.2087","Rain, Overcast",
7483,9/28/15,Morning,NA,Honduras,HN,Francisco Morazán ,1449,Yaguacire,1.30583,Urban area,14.0211,-87.2055,"(14.021100000000001, -87.205500000000001)",Landslide,Landslide,Medium,Downpour,,0,0,La Prensa,http://www.laprensa.hn/honduras/885141-410/dos-casas-a-punto-de-caer-por-derrumbe-en-tegucigalpa,"10.06,-84.1841",09/28/2015,67.9,87.8,74.2,69.3,86.81,95.9,9.1,,110,,0.69,25,,4.4,86.2,1009.9,"Lightning Without Thunder, Mist, Precipitation In Vicinity, Light Drizzle, Rain, Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Smoke Or Haze",14.0211,-87.2055,"14.0211,-87.2055","Rain, Overcast",
7484,09/09/15,,NA,Honduras,HN,Francisco Morazán ,2055,Río Abajo,3.63962,Retaining wall,14.1338,-87.2161,"(14.133800000000001, -87.216099999999997)",Landslide,Other,Small,Unknown,,0,0,La Prensa,http://www.laprensa.hn/honduras/878617-410/bomberos-evacuan-familias-afectadas-por-el-derrumbe,"10.0442,-84.2106",09/09/15,66.1,84.3,74.2,65.5,75.97,86.7,9.1,20.8,168,,0.03,8.33,,6,84,1011.1,"Lightning Without Thunder, Light Drizzle, Precipitation In Vicinity, Thunderstorm, Rain Showers, Smoke Or Haze",14.1338,-87.2161,"14.1338,-87.2161","Rain, Overcast",
7485,9/20/15,,NA,Honduras,HN,Francisco Morazán ,850848,Tegucigalpa,2.91326,Retaining wall,14.1003,-87.226,"(14.100300000000001, -87.225999999999999)",Landslide,Riverbank collapse,Small,Flooding,,0,0,La Prensa,http://www.laprensa.hn/honduras/882624-410/hay-tres-viviendas-en-riesgo-por-derrumbes-en-la-capital,"10.113999999999999,-84.3892",09/20/2015,67.8,87.8,74.5,68.5,83.48,92.8,6.9,,159.17,,0.08,4.17,,5.7,82.4,1012.1,"Lightning Without Thunder, Mist, Precipitation In Vicinity, Thunderstorm, Thunderstorm Without Precipitation, Smoke Or Haze",14.1003,-87.226,"14.1003,-87.226","Rain, Overcast",
7486,10/27/15,,NA,Costa Rica,CR,Alajuela,5745,Santo Domingo,3.21979,Above road,10.06,-84.1841,"(10.06, -84.184100000000001)",Landslide,Mudslide,Small,Rain,,0,0,La Prensa Libre,http://www.laprensalibre.cr/Noticias/detalle/45060/430/deslizamiento-deja-bus-atrapado-en-alajuela,"8.907,-82.1867",10/27/2015,66.2,83.3,71.5,65.1,81.47,84.8,11.6,,156.42,,1.36,4.17,,6.3,47.8,1012.7,"Lightning Without Thunder, Mist, Precipitation In Vicinity, Rain, Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Smoke Or Haze",10.06,-84.1841,"10.06,-84.1841","Rain, Partially cloudy",
7487,11/18/15,1:11,NA,Costa Rica,CR,Alajuela,47494,Alajuela,3.08916,Unknown,10.0442,-84.2106,"(10.0442, -84.210599999999999)",Landslide,Landslide,Small,Unknown,,0,1,La Nacion,http://www.nacion.com/sucesos/desastres/Nino-muere-enterrado-deslizamiento-Alajuela_0_1525047544.html,"9.7917,-83.9815",11/18/2015,66.1,82.1,71.5,65.9,83.34,84.8,17.2,,168.13,,0.44,8.33,,6.3,66.1,1008.2,"Precipitation In Vicinity, Light Drizzle, Thunderstorm, Rain Showers, Fog, Light Rain, Smoke Or Haze",10.0442,-84.2106,"10.0442,-84.2106","Rain, Partially cloudy",
7488,10/29/15,,NA,Costa Rica,CR,Alajuela,11853,Naranjo,2.08469,Unknown,10.114,-84.3892,"(10.114000000000001, -84.389200000000002)",Landslide,Landslide,Medium,Downpour,,0,1,The Watchers,http://thewatchers.adorraeli.com/2015/10/29/severe-floods-hit-costa-rica/,"9.9786,-83.8542",10/29/2015,64.4,84.8,71.6,64.9,79.34,85.4,14.6,,117.58,,0.2,8.33,,6.9,33.8,1012.6,"Lightning Without Thunder, Precipitation In Vicinity, Rain, Thunderstorm Without Precipitation, Rain Showers",10.114,-84.3892,"10.113999999999999,-84.3892","Rain, Partially cloudy",
7489,6/21/15,Morning,NA,Panama,PA,Bocas del Toro,993,Punta Peña,0.29869,Above road,8.907,-82.1867,"(8.907, -82.186700000000002)",Landslide,Landslide,Small,Rain,,0,0,tvn,http://www.tvn-2.com/videos/noticias/Deslizamientos-Punta-Pena-Chiriqui-Grande_2_4237096253.html,"9.8815,-83.9401",06/21/2015,75.2,89.6,84.1,76.1,78.07,102.6,6.9,,58.89,,0,0,,6.2,71.8,1009.4,Thunderstorm Without Precipitation,8.907,-82.1867,"8.907,-82.1867",Partially cloudy,
7490,10/15/15,,NA,Costa Rica,CR,Cartago,4060,,5.15142,Above road,9.7917,-83.9815,"(9.7917000000000005, -83.981499999999997)",Landslide,Landslide,Medium,Downpour,,0,0,crhoy,http://www.crhoy.com/carril-cerrado-sobre-interamericana-sur-por-deslizamiento/,"9.1464,-83.3268",10/15/2015,68,81.2,73,66.9,82.48,83.6,12.8,,205.79,,0.23,8.33,,5.3,69.3,1009.9,"Mist, Precipitation In Vicinity, Light Drizzle, Rain, Fog, Light Rain, Sky Coverage Increasing",9.7917,-83.9815,"9.7917,-83.9815","Rain, Partially cloudy",
7491,3/20/15,8:00,NA,Costa Rica,CR,Cartago,6784,Cot,9.53493,Natural slope,9.9786,-83.8542,"(9.9786000000000001, -83.854200000000006)",Landslide,Other,Medium,Volcano,,0,0,Costa Rica Star,http://news.co.cr/landslides-irazu-volcano-restrict-travel-tourism/37698/,"9.9402,-84.0771",03/20/2015,64.4,83.1,72.4,55.8,57.79,82.1,13.9,,109.29,,0,0,,6.9,36.7,1013.5,"Precipitation In Vicinity, Light Rain, Smoke Or Haze",9.9786,-83.8542,"9.9786,-83.8542",Partially cloudy,
7492,3/18/15,,NA,Costa Rica,CR,Cartago,26594,Cartago,2.94804,Urban area,9.8815,-83.9401,"(9.8815000000000008, -83.940100000000001)",Landslide,Landslide,Medium,Downpour,,0,0,CIUDADREGION,http://www.ciudadregion.com/cartago/fuerte-aguacero-manana-del-miercoles-causo-inundaciones-cartago_1426729745,"9.3496,-83.5565",03/18/2015,65,80.4,72.3,51,48.21,80.1,16.1,27.7,94.17,,0,0,,6.9,34.6,1012.1,,9.8815,-83.9401,"9.8815,-83.9401",Partially cloudy,
7493,11/23/15,,NA,Costa Rica,CR,Puntarenas,11680,Buenos Aires,0.35225,Above road,9.1464,-83.3268,"(9.1463999999999999, -83.326800000000006)",Landslide,Landslide,Small,Unknown,,0,0,Diario Extra,http://www.diarioextra.com/Noticia/detalle/276812/precaucion-con-deslizamientos-en-interamericana-sur,"9.8747,-84.3841",,,,,,,,,,,,0,,,,,,,9.1464,-83.3268,"9.1464,-83.3268",,
7494,9/25/15,,NA,Costa Rica,CR,San José,335007,San José,1.16705,Urban area,9.9402,-84.0771,"(9.9402000000000008, -84.077100000000002)",Landslide,Landslide,Small,Rain,,0,0,Repretel,http://www.repretel.com/actualidad/rally-amarralo-3337,"9.388,-82.4858",09/25/2015,64.3,80.6,71.7,64.7,79.7,83.2,13.4,,115.67,,0.47,12.5,,6.2,37.5,1010.2,"Lightning Without Thunder, Drizzle, Precipitation In Vicinity, Light Drizzle, Thunderstorm, Rain, Rain Showers, Fog, Heavy Rain, Light Rain, Smoke Or Haze",9.9402,-84.0771,"9.9402,-84.0771","Rain, Partially cloudy",
7495,11/05/15,,NA,Costa Rica,CR,San José,5467,Mercedes,10.01198,Above road,9.3496,-83.5565,"(9.3496000000000006, -83.5565)",Landslide,Landslide,Medium,Rain,,0,0,PZ Actual,http://www.pzactual.com/deslizamiento-de-tierra-cae-sobre-carretera-entre-santa-teresa-y-cedral-de-cajon/,"9.2102,-82.3705",,,,,,,,,,,,0,,,,,,,9.3496,-83.5565,"9.3496,-83.5565",,
7496,11/11/15,,NA,Costa Rica,CR,San José,8292,Santiago,8.27042,Above road,9.8747,-84.3841,"(9.8747000000000007, -84.384100000000004)",Landslide,Landslide,Small,Rain,,0,0,La Nacion,http://www.nacion.com/sucesos/Camino-Puriscal-Turrubares-cerrado-derrumbe_0_1523647757.html,"8.8543,-82.1825",11/11/15,66.2,77.5,70.5,64.8,82.64,,9.6,,123.92,,1.03,12.5,,5.7,54.6,1011.1,"Lightning Without Thunder, Mist, Light Drizzle, Precipitation In Vicinity, Thunderstorm, Rain, Rain Showers, Fog, Light Rain",9.8747,-84.3841,"9.8747,-84.3841","Rain, Partially cloudy",
